gid,beta,total_errors,playoff,season,date,home,away,home_elo,away_elo,team1,team2,elo1_pre,elo2_pre,elo_diff,season_int,AR
21500452,1,1,0,2016,2015-12-26,UTA,LAC,UTA,LAC,UTA,LAC,1509.992742,1591.501708,-81.5089660000001,2016,1.0
21500470,0,1,0,2016,2015-12-29,HOU,ATL,HOU,ATL,HOU,ATL,1525.764941,1553.792182,-28.027241000000004,2016,0.0
21500475,2,2,0,2016,2015-12-30,ORL,BKN,ORL,BRK,ORL,BRK,1488.606452,1381.291774,107.31467799999996,2016,1.0
21500476,2,3,0,2016,2015-12-30,BOS,LAL,BOS,LAL,BOS,LAL,1575.768125,1287.194525,288.57359999999994,2016,0.6666666666666666
21500478,1,1,0,2016,2015-12-30,CHI,IND,CHI,IND,CHI,IND,1543.387459,1568.636655,-25.249195999999984,2016,1.0
21500483,1,1,0,2016,2015-12-30,SAC,PHI,SAC,PHI,SAC,PHI,1448.283648,1232.488213,215.795435,2016,1.0
21500501,2,4,0,2016,2016-01-02,DAL,NOP,DAL,NOP,DAL,NOP,1558.651139,1458.411207,100.23993199999995,2016,0.5
21500503,2,2,0,2016,2016-01-02,UTA,MEM,UTA,MEM,UTA,MEM,1498.073425,1511.023847,-12.95042199999989,2016,1.0
21500504,0,2,0,2016,2016-01-02,GSW,DEN,GSW,DEN,GSW,DEN,1790.488068,1412.389054,378.0990140000001,2016,0.0
21500507,1,1,0,2016,2016-01-03,TOR,CHI,TOR,CHI,TOR,CHI,1566.760343,1553.500643,13.259699999999839,2016,1.0
21500515,2,2,0,2016,2016-01-04,MIA,IND,MIA,IND,MIA,IND,1527.949407,1558.233203,-30.28379599999994,2016,1.0
21500518,1,3,0,2016,2016-01-04,UTA,HOU,UTA,HOU,UTA,HOU,1503.037864,1509.738546,-6.700682000000143,2016,0.3333333333333333
21500521,1,2,0,2016,2016-01-05,ATL,NYK,ATL,NYK,ATL,NYK,1547.245466,1408.266617,138.97884900000008,2016,0.5
21500523,3,6,0,2016,2016-01-05,DAL,SAC,DAL,SAC,DAL,SAC,1543.424583,1469.655979,73.7686040000001,2016,0.5
21500533,1,4,0,2016,2016-01-06,PHX,CHA,PHO,CHO,PHO,CHO,1389.548322,1482.287283,-92.73896099999979,2016,0.25
21500544,1,1,0,2016,2016-01-08,NOP,IND,NOP,IND,NOP,IND,1462.868838,1564.162715,-101.29387699999984,2016,1.0
21500547,0,1,0,2016,2016-01-08,PHX,MIA,PHO,MIA,PHO,MIA,1399.023713,1515.439867,-116.416154,2016,0.0
21500549,1,2,0,2016,2016-01-08,LAL,OKC,LAL,OKC,LAL,OKC,1326.787926,1630.131823,-303.34389699999997,2016,0.5
21500558,1,1,0,2016,2016-01-10,LAC,NOP,LAC,NOP,LAC,NOP,1642.654532,1455.86492,186.78961200000003,2016,1.0
21500560,0,1,0,2016,2016-01-10,MEM,BOS,MEM,BOS,MEM,BOS,1520.712832,1531.529622,-10.816790000000083,2016,0.0
21500561,2,3,0,2016,2016-01-10,HOU,IND,HOU,IND,HOU,IND,1522.171872,1571.166633,-48.99476100000015,2016,0.6666666666666666
21500575,4,6,0,2016,2016-01-12,DAL,CLE,DAL,CLE,DAL,CLE,1556.242828,1667.860897,-111.6180690000001,2016,0.6666666666666666
21500576,1,2,0,2016,2016-01-12,LAL,NOP,LAL,NOP,LAL,NOP,1315.513817,1454.400791,-138.886974,2016,0.5
21500579,1,1,0,2016,2016-01-13,BKN,NYK,BRK,NYK,BRK,NYK,1353.689855,1454.133292,-100.4434369999999,2016,1.0
21500580,0,2,0,2016,2016-01-13,BOS,IND,BOS,IND,BOS,IND,1520.430099,1570.379173,-49.94907400000011,2016,0.0
21500581,0,1,0,2016,2016-01-13,HOU,MIN,HOU,MIN,HOU,MIN,1546.766697,1326.728856,220.03784100000007,2016,0.0
21500583,0,1,0,2016,2016-01-13,DEN,GSW,DEN,GSW,DEN,GSW,1412.9241,1807.238097,-394.313997,2016,0.0
21500587,2,3,0,2016,2016-01-14,PHI,CHI,PHI,CHI,PHI,CHI,1236.931388,1529.356489,-292.42510100000004,2016,0.6666666666666666
21500588,1,2,0,2016,2016-01-14,ORL,TOR,ORL,TOR,,,,,-186.03222299999993,2016,0.5
21500589,2,2,0,2016,2016-01-14,MEM,DET,MEM,DET,MEM,DET,1505.216223,1521.234891,-16.01866800000016,2016,1.0
21500591,0,2,0,2016,2016-01-14,UTA,SAC,UTA,SAC,UTA,SAC,1497.254724,1448.484213,48.77051099999994,2016,0.0
21500598,0,1,0,2016,2016-01-15,NOP,CHA,NOP,CHO,NOP,CHO,1464.218331,1481.472048,-17.25371700000005,2016,0.0
21500599,1,2,0,2016,2016-01-15,MIL,ATL,MIL,ATL,MIL,ATL,1418.969639,1534.455893,-115.48625400000014,2016,0.5
21500604,2,2,0,2016,2016-01-16,WAS,BOS,WAS,BOS,WAS,BOS,1515.686208,1532.728771,-17.042562999999973,2016,1.0
21500613,0,1,0,2016,2016-01-17,DEN,IND,DEN,IND,DEN,IND,1417.679073,1540.816037,-123.13696400000003,2016,0.0
21500615,5,7,0,2016,2016-01-18,NYK,PHI,NYK,PHI,NYK,PHI,1441.854358,1266.941212,174.9131460000001,2016,0.7142857142857143
21500616,2,2,0,2016,2016-01-18,CHA,UTA,CHO,UTA,CHO,UTA,1458.405448,1495.447403,-37.041954999999916,2016,1.0
21500623,2,2,0,2016,2016-01-18,DAL,BOS,DAL,BOS,DAL,BOS,1549.201442,1539.116858,10.08458399999995,2016,1.0
21500624,1,1,0,2016,2016-01-18,LAC,HOU,LAC,HOU,LAC,HOU,1630.113984,1545.091675,85.02230900000018,2016,1.0
21500632,3,4,0,2016,2016-01-20,NYK,UTA,NYK,UTA,NYK,UTA,1444.015054,1489.948441,-45.93338700000004,2016,0.75
21500633,1,1,0,2016,2016-01-20,TOR,BOS,TOR,BOS,TOR,BOS,1582.958384,1534.632459,48.3259250000001,2016,1.0
21500637,1,3,0,2016,2016-01-20,DAL,MIN,DAL,MIN,DAL,MIN,1553.685841,1337.059137,216.62670400000002,2016,0.3333333333333333
21500639,2,2,0,2016,2016-01-20,POR,ATL,POR,ATL,POR,ATL,1493.179249,1538.049447,-44.87019800000007,2016,1.0
21500642,1,1,0,2016,2016-01-21,DEN,MEM,DEN,MEM,DEN,MEM,1419.045398,1515.818303,-96.77290500000004,2016,1.0
21500643,2,2,0,2016,2016-01-21,SAC,ATL,SAC,ATL,SAC,ATL,1486.828356,1547.411902,-60.58354600000007,2016,1.0
21500645,2,2,0,2016,2016-01-22,ORL,CHA,ORL,CHO,ORL,CHO,1422.365581,1460.496865,-38.13128400000005,2016,1.0
21500658,1,1,0,2016,2016-01-23,MIN,MEM,MIN,MEM,MIN,MEM,1334.475902,1519.908315,-185.432413,2016,1.0
21500661,0,1,0,2016,2016-01-23,DEN,DET,DEN,DET,DEN,DET,1414.955386,1529.986169,-115.03078299999993,2016,0.0
21500670,1,2,0,2016,2016-01-25,MEM,ORL,MEM,ORL,MEM,ORL,1510.533835,1414.539416,95.99441899999988,2016,0.5
21500673,2,2,0,2016,2016-01-25,UTA,DET,UTA,DET,UTA,DET,1497.876739,1524.082856,-26.20611699999995,2016,1.0
21500674,2,4,0,2016,2016-01-25,SAC,CHA,SAC,CHO,SAC,CHO,1500.541626,1475.358187,25.183438999999908,2016,0.5
21500676,1,2,0,2016,2016-01-26,IND,LAC,IND,LAC,IND,LAC,1528.124258,1629.855676,-101.73141799999985,2016,0.5
21500679,1,2,0,2016,2016-01-26,NYK,OKC,NYK,OKC,NYK,OKC,1428.42337,1637.406444,-208.983074,2016,0.5
21500683,0,1,0,2016,2016-01-26,LAL,DAL,LAL,DAL,LAL,DAL,1289.348688,1542.568832,-253.2201439999999,2016,0.0
21500687,1,1,0,2016,2016-01-27,ATL,LAC,ATL,LAC,ATL,LAC,1547.289066,1634.656812,-87.3677459999999,2016,1.0
21500688,1,1,0,2016,2016-01-27,MIN,OKC,MIN,OKC,MIN,OKC,1342.696292,1642.358383,-299.6620909999999,2016,1.0
21500693,1,2,0,2016,2016-01-28,WAS,DEN,WAS,DEN,WAS,DEN,1474.982241,1405.916836,69.06540499999983,2016,0.5
21500703,0,1,0,2016,2016-01-29,MIL,MIA,MIL,MIA,MIL,MIA,1450.496337,1488.157768,-37.66143099999999,2016,0.0
21500709,1,1,0,2016,2016-01-30,IND,DEN,IND,DEN,IND,DEN,1534.764784,1416.532597,118.23218700000007,2016,1.0
21500711,1,2,0,2016,2016-01-30,HOU,WAS,HOU,WAS,HOU,WAS,1534.720921,1464.36648,70.35444100000018,2016,0.5
21500721,2,3,0,2016,2016-02-01,IND,CLE,IND,CLE,IND,CLE,1537.151349,1670.492209,-133.34086000000002,2016,0.6666666666666666
21500722,1,1,0,2016,2016-02-01,BKN,DET,BRK,DET,BRK,DET,1334.315431,1522.227026,-187.91159500000003,2016,1.0
21500728,0,1,0,2016,2016-02-01,UTA,CHI,UTA,CHI,UTA,CHI,1507.967489,1533.520642,-25.553153000000066,2016,0.0
21500734,2,2,0,2016,2016-02-02,LAL,MIN,LAL,MIN,LAL,MIN,1264.585688,1335.13193,-70.54624200000012,2016,1.0
21500740,1,1,0,2016,2016-02-03,OKC,ORL,OKC,ORL,OKC,ORL,1652.201174,1409.679261,242.52191300000004,2016,1.0
21500741,1,1,0,2016,2016-02-03,DAL,MIA,DAL,MIA,DAL,MIA,1538.037257,1500.325402,37.711855000000014,2016,1.0
21500743,1,2,0,2016,2016-02-03,UTA,DEN,UTA,DEN,UTA,DEN,1515.215285,1436.314955,78.90032999999994,2016,0.5
21500744,0,1,0,2016,2016-02-03,SAC,CHI,SAC,CHI,SAC,CHI,1480.187429,1526.272846,-46.08541700000001,2016,0.0
21500745,2,2,0,2016,2016-02-03,LAC,MIN,LAC,MIN,LAC,MIN,1649.263085,1329.475706,319.7873790000001,2016,1.0
21500746,0,1,0,2016,2016-02-04,DET,NYK,DET,NYK,DET,NYK,1522.669854,1416.17914,106.49071400000003,2016,0.0
21500749,1,1,0,2016,2016-02-04,PHX,HOU,PHO,HOU,PHO,HOU,1334.982258,1535.374914,-200.392656,2016,1.0
21500750,1,2,0,2016,2016-02-05,ATL,IND,ATL,IND,ATL,IND,1543.268497,1539.465558,3.802938999999924,2016,0.5
21500751,2,2,0,2016,2016-02-05,CHA,MIA,CHO,MIA,CHO,MIA,1484.019006,1508.97577,-24.95676400000002,2016,1.0
21500755,0,1,0,2016,2016-02-05,CLE,BOS,CLE,BOS,CLE,BOS,1662.888455,1579.465075,83.42337999999995,2016,0.0
21500756,2,4,0,2016,2016-02-05,NYK,MEM,NYK,MEM,NYK,MEM,1413.079931,1542.77828,-129.698349,2016,0.5
21500757,1,1,0,2016,2016-02-05,DEN,CHI,DEN,CHI,DEN,CHI,1433.403545,1534.75964,-101.3560950000001,2016,1.0
21500758,0,1,0,2016,2016-02-05,UTA,MIL,UTA,MIL,UTA,MIL,1518.126695,1432.218425,85.9082699999999,2016,0.0
21500761,1,2,0,2016,2016-02-06,CHA,WAS,CHO,WAS,CHO,WAS,1476.806283,1466.558492,10.247791000000007,2016,0.5
21500765,4,5,0,2016,2016-02-06,MEM,DAL,MEM,DAL,MEM,DAL,1549.687476,1518.140577,31.546899000000167,2016,0.8
21500767,1,1,0,2016,2016-02-06,SAS,LAL,SAS,LAL,SAS,LAL,1774.924927,1282.866922,492.0580050000001,2016,1.0
21500769,1,1,0,2016,2016-02-06,GSW,OKC,GSW,OKC,GSW,OKC,1833.25517,1653.273687,179.9814829999998,2016,1.0
21500770,2,3,0,2016,2016-02-07,NYK,DEN,NYK,DEN,NYK,DEN,1406.170735,1440.476062,-34.305327000000034,2016,0.6666666666666666
21500771,0,1,0,2016,2016-02-07,ORL,ATL,ORL,ATL,ORL,ATL,1400.745132,1548.336445,-147.5913129999999,2016,0.0
21500777,1,2,0,2016,2016-02-08,PHI,LAC,PHI,LAC,PHI,LAC,1273.031529,1643.564305,-370.532776,2016,0.5
21500780,1,3,0,2016,2016-02-08,ATL,ORL,ATL,ORL,ATL,ORL,1542.629547,1406.45203,136.17751700000008,2016,0.3333333333333333
21500781,1,1,0,2016,2016-02-08,MEM,POR,MEM,POR,MEM,POR,1540.064035,1526.80543,13.258605000000216,2016,1.0
21500787,2,3,0,2016,2016-02-09,DAL,UTA,DAL,UTA,DAL,UTA,1527.764019,1527.368693,0.39532600000006823,2016,0.6666666666666666
21500792,1,2,0,2016,2016-02-10,BOS,LAC,BOS,LAC,BOS,LAC,1585.038277,1645.77693,-60.738652999999886,2016,0.5
21500805,2,3,0,2016,2016-02-19,ORL,DAL,ORL,DAL,ORL,DAL,1421.492826,1521.032923,-99.54009700000006,2016,0.6666666666666666
21500808,0,1,0,2016,2016-02-19,ATL,MIA,ATL,MIA,ATL,MIA,1549.740385,1500.93208,48.80830500000002,2016,0.0
21500810,1,2,0,2016,2016-02-19,MEM,MIN,MEM,MIN,MEM,MIN,1539.504541,1360.725528,178.77901300000008,2016,0.5
21500813,0,1,0,2016,2016-02-19,MIL,CHA,MIL,CHO,MIL,CHO,1441.203874,1520.133701,-78.92982699999993,2016,0.0
21500819,1,3,0,2016,2016-02-20,ATL,MIL,ATL,MIL,ATL,MIL,1539.661755,1435.172973,104.48878200000013,2016,0.3333333333333333
21500829,0,1,0,2016,2016-02-21,TOR,MEM,TOR,MEM,TOR,MEM,1597.800698,1541.430023,56.37067500000012,2016,0.0
21500832,0,1,0,2016,2016-02-21,POR,UTA,POR,UTA,POR,UTA,1586.175419,1531.125195,55.050223999999844,2016,0.0
21500834,2,18,0,2016,2016-02-22,MIA,IND,MIA,IND,MIA,IND,1520.58293,1530.106716,-9.523785999999973,2016,0.1111111111111111
21500842,2,2,0,2016,2016-02-23,DEN,SAC,DEN,SAC,DEN,SAC,1442.529997,1462.481872,-19.951874999999973,2016,1.0
21500843,0,6,0,2016,2016-02-23,UTA,HOU,UTA,HOU,UTA,HOU,1527.855256,1518.712418,9.142837999999983,2016,0.0
21500844,0,2,0,2016,2016-02-23,POR,BKN,POR,BRK,POR,BRK,1589.445358,1323.782793,265.66256499999986,2016,0.0
21500846,1,3,0,2016,2016-02-24,IND,NYK,IND,NYK,IND,NYK,1523.796469,1380.124204,143.67226499999992,2016,0.3333333333333333
21500848,3,3,0,2016,2016-02-24,MIA,GSW,MIA,GSW,MIA,GSW,1526.893177,1807.158999,-280.26582200000007,2016,1.0
21500849,2,3,0,2016,2016-02-24,TOR,MIN,TOR,MIN,TOR,MIN,1616.945816,1354.625645,262.32017099999985,2016,0.6666666666666666
21500853,0,2,0,2016,2016-02-24,LAC,DEN,LAC,DEN,LAC,DEN,1656.197208,1434.243077,221.95413099999996,2016,0.0
21500861,1,1,0,2016,2016-02-26,IND,CHA,IND,CHO,IND,CHO,1525.643476,1528.558976,-2.9155000000000655,2016,1.0
21500862,3,4,0,2016,2016-02-26,PHI,WAS,PHI,WAS,PHI,WAS,1249.806223,1479.390157,-229.583934,2016,0.75
21500864,0,1,0,2016,2016-02-26,TOR,CLE,TOR,CLE,TOR,CLE,1618.613523,1673.543193,-54.92966999999999,2016,0.0
21500866,3,5,0,2016,2016-02-26,DAL,DEN,DAL,DEN,DAL,DEN,1505.116136,1452.25153,52.864606000000094,2016,0.6
21500874,2,2,0,2016,2016-02-27,OKC,GSW,OKC,GSW,OKC,GSW,1630.078986,1814.524913,-184.44592699999998,2016,1.0
21500884,0,1,0,2016,2016-02-29,CLE,IND,CLE,IND,CLE,IND,1652.401022,1508.810665,143.59035700000004,2016,0.0
21500886,0,2,0,2016,2016-02-29,BOS,UTA,BOS,UTA,BOS,UTA,1593.138115,1512.552116,80.5859989999999,2016,0.0
21500888,2,3,0,2016,2016-02-29,DEN,MEM,DEN,MEM,DEN,MEM,1448.211352,1532.697559,-84.48620699999992,2016,0.6666666666666666
21500895,5,6,0,2016,2016-03-01,GSW,ATL,GSW,ATL,GSW,ATL,1818.513394,1534.059073,284.45432100000016,2016,0.8333333333333334
21500896,1,1,0,2016,2016-03-01,LAL,BKN,LAL,BRK,LAL,BRK,1265.913213,1344.978421,-79.06520799999998,2016,1.0
21500901,1,1,0,2016,2016-03-02,HOU,NOP,HOU,NOP,HOU,NOP,1523.267249,1471.751483,51.515765999999985,2016,1.0
21500902,0,1,0,2016,2016-03-02,MEM,SAC,MEM,SAC,MEM,SAC,1541.596164,1446.848146,94.748018,2016,0.0
21500915,1,2,0,2016,2016-03-04,BOS,NYK,BOS,NYK,BOS,NYK,1608.584254,1365.364371,243.2198830000002,2016,0.5
21500916,0,1,0,2016,2016-03-04,TOR,POR,TOR,POR,TOR,POR,1614.038479,1587.665488,26.372990999999956,2016,0.0
21500920,1,3,0,2016,2016-03-04,DEN,BKN,DEN,BRK,DEN,BRK,1442.351627,1337.830775,104.5208520000001,2016,0.3333333333333333
21500933,4,4,0,2016,2016-03-06,DEN,DAL,DEN,DAL,DEN,DAL,1434.962911,1511.365775,-76.40286399999991,2016,1.0
21500936,2,3,0,2016,2016-03-06,TOR,HOU,TOR,HOU,TOR,HOU,1616.897424,1518.996001,97.90142300000002,2016,0.6666666666666666
21500938,1,3,0,2016,2016-03-07,CLE,MEM,CLE,MEM,CLE,MEM,1668.507285,1526.320883,142.18640199999982,2016,0.3333333333333333
21500939,1,1,0,2016,2016-03-07,IND,SAS,IND,SAS,IND,SAS,1515.304673,1794.944778,-279.64010499999995,2016,1.0
21500941,1,1,0,2016,2016-03-07,NOP,SAC,NOP,SAC,NOP,SAC,1450.202462,1452.013639,-1.8111770000000433,2016,1.0
21500944,2,5,0,2016,2016-03-08,TOR,BKN,TOR,BRK,TOR,BRK,1602.978072,1336.576459,266.401613,2016,0.4
21500948,2,3,0,2016,2016-03-08,POR,WAS,POR,WAS,POR,WAS,1569.546767,1498.293955,71.25281199999995,2016,0.6666666666666666
21500950,1,1,0,2016,2016-03-09,CHA,NOP,CHO,NOP,CHO,NOP,1545.467047,1453.958811,91.50823600000012,2016,1.0
21500952,2,5,0,2016,2016-03-09,MIL,MIA,MIL,MIA,MIL,MIA,1431.732258,1546.383507,-114.651249,2016,0.4
21500954,1,2,0,2016,2016-03-09,DAL,DET,DAL,DET,DAL,DET,1492.603483,1518.959199,-26.355715999999802,2016,0.5
21500957,0,2,0,2016,2016-03-09,SAC,CLE,SAC,CLE,SAC,CLE,1448.257291,1657.395378,-209.13808700000004,2016,0.0
21500967,4,7,0,2016,2016-03-11,MEM,NOP,MEM,NOP,MEM,NOP,1529.330006,1449.750488,79.57951800000001,2016,0.5714285714285714
21500968,0,1,0,2016,2016-03-11,OKC,MIN,OKC,MIN,OKC,MIN,1643.041028,1346.255712,296.7853160000002,2016,0.0
21500977,3,4,0,2016,2016-03-12,TOR,MIA,TOR,MIA,TOR,MIA,1609.408996,1558.097938,51.311057999999775,2016,0.75
21500985,1,2,0,2016,2016-03-13,BKN,MIL,BRK,MIL,BRK,MIL,1327.273979,1447.422702,-120.14872300000002,2016,0.5
21500987,0,2,0,2016,2016-03-13,LAL,NYK,LAL,NYK,LAL,NYK,1308.734543,1399.340916,-90.60637300000008,2016,0.0
21500995,1,3,0,2016,2016-03-14,PHX,MIN,PHO,MIN,PHO,MIN,1310.954878,1361.122322,-50.16744399999993,2016,0.3333333333333333
21501005,2,6,0,2016,2016-03-16,CLE,DAL,CLE,DAL,CLE,DAL,1678.940198,1492.249135,186.69106299999999,2016,0.3333333333333333
21501007,2,2,0,2016,2016-03-16,DET,ATL,DET,ATL,DET,ATL,1502.445402,1586.542512,-84.09710999999993,2016,1.0
21501012,2,4,0,2016,2016-03-17,IND,TOR,IND,TOR,IND,TOR,1535.084308,1616.880704,-81.79639599999996,2016,0.5
21501013,1,7,0,2016,2016-03-17,PHI,WAS,PHI,WAS,PHI,WAS,1218.051629,1506.247753,-288.19612400000005,2016,0.14285714285714285
21501014,2,2,0,2016,2016-03-17,MIA,CHA,MIA,CHO,MIA,CHO,1556.373916,1550.130467,6.243449000000055,2016,1.0
21501027,0,4,0,2016,2016-03-18,LAL,PHX,LAL,PHO,LAL,PHO,1294.36955,1310.355036,-15.985486000000037,2016,0.0
21501036,0,1,0,2016,2016-03-19,SAS,GSW,SAS,GSW,SAS,GSW,1794.011891,1796.474909,-2.46301799999992,2016,0.0
21501037,2,6,0,2016,2016-03-20,DAL,POR,DAL,POR,DAL,POR,1484.84724,1569.72275,-84.87550999999985,2016,0.3333333333333333
21501038,1,1,0,2016,2016-03-20,TOR,ORL,TOR,ORL,TOR,ORL,1632.562129,1392.956554,239.60557499999982,2016,1.0
21501043,0,3,0,2016,2016-03-21,CHA,SAS,CHO,SAS,CHO,SAS,1541.229063,1800.129862,-258.900799,2016,0.0
21501047,6,6,0,2016,2016-03-21,DET,MIL,DET,MIL,DET,MIL,1502.625462,1441.818863,60.806599000000006,2016,1.0
21501049,2,2,0,2016,2016-03-21,CHI,SAC,CHI,SAC,CHI,SAC,1467.113567,1417.194793,49.91877400000021,2016,1.0
21501050,0,3,0,2016,2016-03-21,MIN,GSW,MIN,GSW,MIN,GSW,1370.136401,1790.356938,-420.2205369999999,2016,0.0
21501051,0,2,0,2016,2016-03-21,PHX,MEM,PHO,MEM,PHO,MEM,1319.689088,1495.621235,-175.932147,2016,0.0
21501054,2,3,0,2016,2016-03-22,OKC,HOU,OKC,HOU,OKC,HOU,1666.664434,1538.870705,127.79372899999998,2016,0.6666666666666666
21501061,2,5,0,2016,2016-03-23,HOU,UTA,HOU,UTA,HOU,UTA,1536.599609,1543.664529,-7.064919999999802,2016,0.4
21501072,4,5,0,2016,2016-03-24,LAC,POR,LAC,POR,LAC,POR,1603.794391,1562.575826,41.2185649999999,2016,0.8
21501073,5,14,0,2016,2016-03-25,WAS,MIN,WAS,MIN,WAS,MIN,1516.713573,1376.43716,140.27641300000005,2016,0.35714285714285715
21501090,1,2,0,2016,2016-03-26,PHX,BOS,PHO,BOS,PHO,BOS,1313.295519,1582.880119,-269.5845999999999,2016,0.5
21501091,1,2,0,2016,2016-03-26,POR,PHI,POR,PHI,POR,PHI,1559.907876,1205.741167,354.1667090000001,2016,0.5
21501093,1,4,0,2016,2016-03-27,IND,HOU,IND,HOU,IND,HOU,1512.3623,1535.481402,-23.119101999999884,2016,0.25
21501099,2,2,0,2016,2016-03-28,CHI,ATL,CHI,ATL,CHI,ATL,1430.635348,1619.803385,-189.1680369999999,2016,1.0
21501102,1,5,0,2016,2016-03-28,NOP,NYK,NOP,NYK,NOP,NYK,1425.971032,1404.874911,21.096120999999812,2016,0.2
21501107,1,1,0,2016,2016-03-29,IND,CHI,IND,CHI,IND,CHI,1516.482229,1427.257959,89.22426999999993,2016,1.0
21501110,2,2,0,2016,2016-03-29,DET,OKC,DET,OKC,DET,OKC,1501.480566,1710.732467,-209.2519010000001,2016,1.0
21501111,1,1,0,2016,2016-03-29,CLE,HOU,CLE,HOU,CLE,HOU,1659.079977,1531.361474,127.71850300000006,2016,1.0
21501117,2,5,0,2016,2016-03-30,DAL,NYK,DAL,NYK,DAL,NYK,1487.743893,1399.371109,88.37278400000014,2016,0.4
21501119,0,4,0,2016,2016-03-30,UTA,GSW,UTA,GSW,UTA,GSW,1556.353201,1798.489487,-242.13628600000015,2016,0.0
21501121,0,1,0,2016,2016-03-30,LAL,MIA,LAL,MIA,LAL,MIA,1269.524758,1580.732699,-311.2079409999999,2016,0.0
21501124,3,3,0,2016,2016-03-31,HOU,CHI,HOU,CHI,HOU,CHI,1546.256414,1435.778629,110.47778500000004,2016,1.0
21501125,0,3,0,2016,2016-03-31,NOP,DEN,NOP,DEN,NOP,DEN,1430.56173,1459.8372,-29.27547000000004,2016,0.0
21501126,0,4,0,2016,2016-03-31,OKC,LAC,OKC,LAC,OKC,LAC,1699.679189,1631.234545,68.44464399999993,2016,0.0
21501127,1,2,0,2016,2016-03-31,POR,BOS,POR,BOS,POR,BOS,1564.564299,1574.509244,-9.944945000000189,2016,0.5
21501131,5,9,0,2016,2016-04-01,ATL,CLE,ATL,CLE,ATL,CLE,1616.876648,1646.282746,-29.406098000000156,2016,0.5555555555555556
21501132,3,4,0,2016,2016-04-01,MEM,TOR,MEM,TOR,MEM,TOR,1472.833437,1620.183825,-147.35038800000007,2016,0.75
21501133,2,4,0,2016,2016-04-01,MIL,ORL,MIL,ORL,MIL,ORL,1421.120488,1437.970855,-16.850367000000006,2016,0.5
21501135,1,3,0,2016,2016-04-01,SAC,MIA,SAC,MIA,SAC,MIA,1434.063562,1571.763291,-137.69972899999993,2016,0.3333333333333333
21501139,1,2,0,2016,2016-04-02,CHI,DET,CHI,DET,CHI,DET,1446.139244,1498.081031,-51.94178699999998,2016,0.5
21501145,3,4,0,2016,2016-04-03,HOU,OKC,HOU,OKC,HOU,OKC,1535.895799,1702.020709,-166.12491,2016,0.75
21501150,0,1,0,2016,2016-04-03,MIL,CHI,MIL,CHI,MIL,CHI,1425.131311,1438.65798,-13.526668999999856,2016,0.0
21501151,0,1,0,2016,2016-04-03,NYK,IND,NYK,IND,NYK,IND,1403.507324,1484.013222,-80.50589800000012,2016,0.0
21501163,1,4,0,2016,2016-04-05,GSW,MIN,GSW,MIN,GSW,MIN,1794.226453,1361.445153,432.7813000000001,2016,0.25
21501166,3,3,0,2016,2016-04-06,ORL,DET,ORL,DET,ORL,DET,1442.923167,1497.975587,-55.052419999999984,2016,1.0
21501170,3,6,0,2016,2016-04-06,DAL,HOU,DAL,HOU,DAL,HOU,1513.445052,1547.285033,-33.83998100000008,2016,0.5
21501173,2,2,0,2016,2016-04-07,ATL,TOR,ATL,TOR,ATL,TOR,1612.15158,1626.868717,-14.717137000000093,2016,1.0
21501175,4,4,0,2016,2016-04-07,HOU,PHX,HOU,PHO,HOU,PHO,1543.559494,1288.946794,254.61270000000013,2016,1.0
21501179,1,2,0,2016,2016-04-08,ORL,MIA,ORL,MIA,ORL,MIA,1435.518909,1579.025887,-143.50697800000012,2016,0.5
21501186,0,1,0,2016,2016-04-08,DEN,SAS,DEN,SAS,DEN,SAS,1430.156593,1782.952557,-352.79596400000014,2016,0.0
21501187,1,2,0,2016,2016-04-08,UTA,LAC,UTA,LAC,UTA,LAC,1559.106566,1636.385144,-77.27857800000015,2016,0.5
21501190,3,4,0,2016,2016-04-09,MEM,GSW,MEM,GSW,MEM,GSW,1461.998623,1774.384028,-312.385405,2016,0.75
21501193,2,2,0,2016,2016-04-09,SAC,OKC,SAC,OKC,SAC,OKC,1419.700775,1692.399991,-272.699216,2016,1.0
21501197,4,4,0,2016,2016-04-10,PHI,MIL,PHI,MIL,PHI,MIL,1208.877243,1401.245412,-192.36816900000008,2016,1.0
21501202,2,2,0,2016,2016-04-10,NYK,TOR,NYK,TOR,NYK,TOR,1392.39527,1625.185357,-232.79008700000009,2016,1.0
21501204,0,2,0,2016,2016-04-11,ORL,MIL,ORL,MIL,ORL,MIL,1435.832235,1404.031497,31.800738000000138,2016,0.0
21501208,1,2,0,2016,2016-04-11,NOP,CHI,NOP,CHI,NOP,CHI,1398.762662,1443.279038,-44.51637599999981,2016,0.5
21501215,2,2,0,2016,2016-04-12,SAS,OKC,SAS,OKC,SAS,OKC,1759.522555,1685.797963,73.72459200000003,2016,1.0
21501220,2,4,0,2016,2016-04-13,CLE,DET,CLE,DET,CLE,DET,1652.061831,1504.929215,147.13261599999987,2016,0.5
21501223,1,2,0,2016,2016-04-13,DAL,SAS,DAL,SAS,DAL,SAS,1534.967346,1762.509151,-227.54180500000007,2016,0.5
21600002,0,1,0,2017,2016-10-25,POR,UTA,POR,UTA,POR,UTA,1584.628972,1530.321395,54.30757700000004,2017,0.0
21600009,2,4,0,2017,2016-10-26,MEM,MIN,MEM,MIN,MEM,MIN,1455.039799,1434.229488,20.810310999999956,2017,0.5
