home_score,committing_team,national_tv,committing_side,call_type,home_team,away_team,time_min,gid,time2,date,season,decision,time,away,time_sec,period,disadvantaged_side,away_score,playoff,home,disadvantaged_team,ATTENDANCE
85,NYK,no,home,Foul: Personal,Knicks,Grizzlies,0,21500756,0.0066666666666666,2016-02-05,2016,CC,00:00.4,MEM,0.4,Q4,away,91,0,NYK,MEM,19812.0
95,CHA,no,home,Foul: Shooting,Hornets,Heat,1,21500751,1.5,2016-02-05,2016,INC,01:30.0,MIA,30.0,Q4,away,98,0,CHA,MIA,19147.0
95,CHA,no,home,Foul: Shooting,Hornets,Heat,1,21500751,1.0333333333333334,2016-02-05,2016,INC,01:02.0,MIA,2.0,Q4,away,98,0,CHA,MIA,19147.0
95,CHA,no,home,Foul: Shooting,Hornets,Heat,0,21500751,0.3916666666666666,2016-02-05,2016,CC,00:23.5,MIA,23.5,Q4,away,98,0,CHA,MIA,19147.0
95,CHA,no,home,Foul: Personal,Hornets,Heat,0,21500751,0.22,2016-02-05,2016,CC,00:13.2,MIA,13.2,Q4,away,98,0,CHA,MIA,19147.0
95,MIA,no,away,Foul: Shooting,Hornets,Heat,0,21500751,0.0216666666666666,2016-02-05,2016,CC,00:01.3,MIA,1.3,Q4,home,98,0,CHA,CHA,19147.0
84,MIL,no,away,Foul: Shooting,Jazz,Bucks,1,21500758,1.55,2016-02-05,2016,INC,01:33.0,MIL,33.0,Q4,home,81,0,UTA,UTA,19911.0
84,UTA,no,home,Foul: Shooting,Jazz,Bucks,1,21500758,1.4833333333333334,2016-02-05,2016,CC,01:29.0,MIL,29.0,Q4,away,81,0,UTA,MIL,19911.0
84,MIL,no,away,Foul: Personal,Jazz,Bucks,0,21500758,0.8616666666666667,2016-02-05,2016,CC,00:51.7,MIL,51.7,Q4,home,81,0,UTA,UTA,19911.0
84,UTA,no,home,Foul: Shooting,Jazz,Bucks,0,21500758,0.785,2016-02-05,2016,CC,00:47.1,MIL,47.1,Q4,away,81,0,UTA,MIL,19911.0
84,MIL,no,away,Foul: Personal,Jazz,Bucks,0,21500758,0.53,2016-02-05,2016,CC,00:31.8,MIL,31.8,Q4,home,81,0,UTA,UTA,19911.0
103,PHI,no,home,Foul: Personal,76ers,Nets,1,21500764,1.7666666666666666,2016-02-06,2016,CC,01:46.0,BKN,46.0,Q4,away,98,0,PHI,BKN,18847.0
103,BKN,no,away,Foul: Personal,76ers,Nets,1,21500764,1.5333333333333332,2016-02-06,2016,CC,01:32.0,BKN,32.0,Q4,home,98,0,PHI,PHI,18847.0
103,BKN,no,away,Foul: Personal,76ers,Nets,0,21500764,0.1666666666666666,2016-02-06,2016,CC,00:10.0,BKN,10.0,Q4,home,98,0,PHI,PHI,18847.0
103,PHI,no,home,Foul: Personal,76ers,Nets,0,21500764,0.1383333333333333,2016-02-06,2016,CC,00:08.3,BKN,8.3,Q4,away,98,0,PHI,BKN,18847.0
103,BKN,no,away,Foul: Personal,76ers,Nets,0,21500764,0.1266666666666666,2016-02-06,2016,CC,00:07.6,BKN,7.6,Q4,home,98,0,PHI,PHI,18847.0
103,BKN,no,away,Foul: Personal,76ers,Nets,0,21500764,0.0816666666666666,2016-02-06,2016,CC,00:04.9,BKN,4.9,Q4,home,98,0,PHI,PHI,18847.0
112,CHI,no,away,Foul: Shooting,Timberwolves,Bulls,2,21500766,2.0,2016-02-06,2016,CC,02:00.0,CHI,0.0,Q4,home,105,0,MIN,MIN,17876.0
110,,no,,Instant Replay: Support Ruling,Grizzlies,Mavericks,0,21500765,0.43,2016-02-06,2016,CC,00:25.8,DAL,25.8,Q4,,114,0,MEM,,18119.0
110,DAL,no,away,Turnover: Traveling,Grizzlies,Mavericks,0,21500765,0.0866666666666666,2016-02-06,2016,INC,00:05.2,DAL,5.2,Q4,,114,0,MEM,,18119.0
110,MEM,no,home,Foul: Shooting,Grizzlies,Mavericks,0,21500765,0.0633333333333333,2016-02-06,2016,INC,00:03.8,DAL,3.8,Q4,away,114,0,MEM,DAL,18119.0
110,MEM,no,home,Foul: Loose Ball,Grizzlies,Mavericks,0,21500765,0.0083333333333333,2016-02-06,2016,CC,00:00.5,DAL,0.5,Q4,away,114,0,MEM,DAL,18119.0
110,DAL,no,away,Foul: Shooting,Grizzlies,Mavericks,2,21500765,2.1166666666666667,2016-02-06,2016,IC,02:07.0,DAL,7.0,Q5,home,114,0,MEM,MEM,18119.0
110,MEM,no,home,Foul: Offensive,Grizzlies,Mavericks,1,21500765,1.7166666666666668,2016-02-06,2016,INC,01:43.0,DAL,43.0,Q5,away,114,0,MEM,DAL,18119.0
110,MEM,no,home,Foul: Personal,Grizzlies,Mavericks,0,21500765,0.9633333333333332,2016-02-06,2016,CC,00:57.8,DAL,57.8,Q5,away,114,0,MEM,DAL,18119.0
110,MEM,no,home,Foul: Personal,Grizzlies,Mavericks,0,21500765,0.1716666666666667,2016-02-06,2016,CC,00:10.3,DAL,10.3,Q5,away,114,0,MEM,DAL,18119.0
110,DAL,no,away,Foul: Shooting,Grizzlies,Mavericks,0,21500765,0.1083333333333333,2016-02-06,2016,IC,00:06.5,DAL,6.5,Q5,home,114,0,MEM,MEM,18119.0
110,MEM,no,home,Violation: Lane,Grizzlies,Mavericks,0,21500765,0.1083333333333333,2016-02-06,2016,CC,00:06.5,DAL,6.5,Q5,,114,0,MEM,,18119.0
110,,no,,Instant Replay: Support Ruling,Grizzlies,Mavericks,0,21500765,0.1083333333333333,2016-02-06,2016,CC,00:06.5,DAL,6.5,Q5,,114,0,MEM,,18119.0
112,IND,no,home,Foul: Loose Ball,Pacers,Pistons,1,21500762,1.933333333333333,2016-02-06,2016,CC,01:56.0,DET,56.0,Q4,away,104,0,IND,DET,18165.0
112,DET,no,away,Foul: Personal,Pacers,Pistons,0,21500762,0.2683333333333333,2016-02-06,2016,CC,00:16.1,DET,16.1,Q4,home,104,0,IND,IND,18165.0
112,DET,no,away,Foul: Personal,Pacers,Pistons,0,21500762,0.2433333333333333,2016-02-06,2016,CC,00:14.6,DET,14.6,Q4,home,104,0,IND,IND,18165.0
112,DET,no,away,Foul: Personal,Pacers,Pistons,0,21500762,0.1,2016-02-06,2016,CC,00:06.0,DET,6.0,Q4,home,104,0,IND,IND,18165.0
112,,no,,Instant Replay: Support Ruling,Pacers,Pistons,0,21500762,0.0,2016-02-06,2016,CC,00:00.0,DET,0.0,Q4,,104,0,IND,,18165.0
106,SAS,no,home,Foul: Shooting,Spurs,Lakers,1,21500767,1.2,2016-02-06,2016,CC,01:12.0,LAL,12.0,Q4,away,102,0,SAS,LAL,18418.0
106,LAL,no,away,Violation: Defensive Goaltending,Spurs,Lakers,1,21500767,1.0333333333333334,2016-02-06,2016,CC,01:02.0,LAL,2.0,Q4,,102,0,SAS,,18418.0
106,LAL,no,away,Foul: Shooting,Spurs,Lakers,0,21500767,0.5266666666666667,2016-02-06,2016,CC,00:31.6,LAL,31.6,Q4,home,102,0,SAS,SAS,18418.0
106,SAS,no,home,Foul: Loose Ball,Spurs,Lakers,0,21500767,0.5216666666666667,2016-02-06,2016,CC,00:31.3,LAL,31.3,Q4,away,102,0,SAS,LAL,18418.0
106,LAL,no,away,Foul: Personal,Spurs,Lakers,0,21500767,0.02,2016-02-06,2016,IC,00:01.2,LAL,1.2,Q4,home,102,0,SAS,SAS,18418.0
116,GSW,ESPN,home,Foul: Personal,Warriors,Thunder,1,21500769,1.5333333333333332,2016-02-06,2016,CC,01:32.0,OKC,32.0,Q4,away,108,0,GSW,OKC,19596.0
116,GSW,ESPN,home,Foul: Personal,Warriors,Thunder,0,21500769,0.8416666666666667,2016-02-06,2016,CC,00:50.5,OKC,50.5,Q4,away,108,0,GSW,OKC,19596.0
116,GSW,ESPN,home,Foul: Shooting,Warriors,Thunder,0,21500769,0.4183333333333333,2016-02-06,2016,INC,00:25.1,OKC,25.1,Q4,away,108,0,GSW,OKC,19596.0
116,OKC,ESPN,away,Foul: Personal,Warriors,Thunder,0,21500769,0.14,2016-02-06,2016,CC,00:08.4,OKC,8.4,Q4,home,108,0,GSW,GSW,19596.0
108,CHA,no,home,Foul: Offensive,Hornets,Wizards,0,21500761,0.995,2016-02-06,2016,INC,00:59.7,WAS,59.7,Q4,away,104,0,CHA,WAS,18450.0
108,WAS,no,away,Foul: Personal,Hornets,Wizards,0,21500761,0.19,2016-02-06,2016,CC,00:11.4,WAS,11.4,Q4,home,104,0,CHA,CHA,18450.0
108,WAS,no,away,Foul: Offensive,Hornets,Wizards,0,21500761,0.1783333333333333,2016-02-06,2016,INC,00:10.7,WAS,10.7,Q4,home,104,0,CHA,CHA,18450.0
108,WAS,no,away,Foul: Personal,Hornets,Wizards,0,21500761,0.1166666666666666,2016-02-06,2016,CC,00:07.0,WAS,7.0,Q4,home,104,0,CHA,CHA,18450.0
108,CHA,no,home,Foul: Personal,Hornets,Wizards,0,21500761,0.0466666666666666,2016-02-06,2016,CC,00:02.8,WAS,2.8,Q4,away,104,0,CHA,WAS,18450.0
108,WAS,no,away,Violation: Lane,Hornets,Wizards,0,21500761,0.0466666666666666,2016-02-06,2016,CC,00:02.8,WAS,2.8,Q4,,104,0,CHA,,18450.0
108,WAS,no,away,Foul: Personal,Hornets,Wizards,0,21500761,0.0333333333333333,2016-02-06,2016,CC,00:02.0,WAS,2.0,Q4,home,104,0,CHA,CHA,18450.0
96,ATL,no,away,Foul: Loose Ball,Magic,Hawks,1,21500771,1.5666666666666669,2016-02-07,2016,INC,01:34.0,ATL,34.0,Q4,home,94,0,ORL,ORL,16021.0
96,,no,,Instant Replay: Overturn Ruling,Magic,Hawks,1,21500771,1.0333333333333334,2016-02-07,2016,CC,01:02.0,ATL,2.0,Q4,,94,0,ORL,,16021.0
96,ORL,no,home,Foul: Offensive,Magic,Hawks,0,21500771,0.5850000000000001,2016-02-07,2016,CC,00:35.1,ATL,35.1,Q4,away,94,0,ORL,ATL,16021.0
96,ATL,no,away,Foul: Personal,Magic,Hawks,0,21500771,0.5850000000000001,2016-02-07,2016,CC,00:35.1,ATL,35.1,Q4,home,94,0,ORL,ORL,16021.0
96,,no,,Instant Replay: Support Ruling,Magic,Hawks,0,21500771,0.0,2016-02-07,2016,CC,00:00.0,ATL,0.0,Q4,,94,0,ORL,,16021.0
96,NYK,no,home,Foul: Personal,Knicks,Nuggets,1,21500770,1.35,2016-02-07,2016,CC,01:21.0,DEN,21.0,Q4,away,101,0,NYK,DEN,19812.0
96,,no,,Instant Replay: Support Ruling,Knicks,Nuggets,1,21500770,1.1666666666666667,2016-02-07,2016,CC,01:10.0,DEN,10.0,Q4,,101,0,NYK,,19812.0
96,DEN,no,away,Turnover: Traveling,Knicks,Nuggets,0,21500770,0.41,2016-02-07,2016,INC,00:24.6,DEN,24.6,Q4,,101,0,NYK,,19812.0
96,NYK,no,home,Foul: Shooting,Knicks,Nuggets,0,21500770,0.3883333333333333,2016-02-07,2016,INC,00:23.3,DEN,23.3,Q4,away,101,0,NYK,DEN,19812.0
96,NYK,no,home,Foul: Personal,Knicks,Nuggets,0,21500770,0.13,2016-02-07,2016,CC,00:07.8,DEN,7.8,Q4,away,101,0,NYK,DEN,19812.0
96,NYK,no,home,Turnover: Traveling,Knicks,Nuggets,0,21500770,0.1,2016-02-07,2016,INC,00:06.0,DEN,6.0,Q4,,101,0,NYK,,19812.0
96,NYK,no,home,Foul: Personal,Knicks,Nuggets,0,21500770,0.0583333333333333,2016-02-07,2016,CC,00:03.5,DEN,3.5,Q4,away,101,0,NYK,DEN,19812.0
105,DEN,no,away,Foul: Personal,Nets,Nuggets,2,21500778,2.0,2016-02-08,2016,CC,02:00.0,DEN,0.0,Q4,home,104,0,BKN,BKN,13043.0
105,,no,,Stoppage: Out-of-Bounds,Nets,Nuggets,1,21500778,1.8666666666666667,2016-02-08,2016,CC,01:52.0,DEN,52.0,Q4,,104,0,BKN,,13043.0
105,,no,,Instant Replay: Support Ruling,Nets,Nuggets,1,21500778,1.8666666666666667,2016-02-08,2016,CC,01:52.0,DEN,52.0,Q4,,104,0,BKN,,13043.0
105,BKN,no,home,Foul: Personal,Nets,Nuggets,0,21500778,0.0783333333333333,2016-02-08,2016,CC,00:04.7,DEN,4.7,Q4,away,104,0,BKN,DEN,13043.0
105,,no,,Instant Replay: Support Ruling,Nets,Nuggets,0,21500778,0.0,2016-02-08,2016,CC,00:00.0,DEN,0.0,Q4,,104,0,BKN,,13043.0
92,LAC,no,away,Foul: Loose Ball,76ers,Clippers,1,21500777,1.7166666666666668,2016-02-08,2016,CC,01:43.0,LAC,43.0,Q4,home,98,0,PHI,PHI,13310.0
92,PHI,no,home,Foul: Shooting,76ers,Clippers,0,21500777,0.8133333333333332,2016-02-08,2016,CC,00:48.8,LAC,48.8,Q4,away,98,0,PHI,LAC,13310.0
92,,no,,Instant Replay: Support Ruling,76ers,Clippers,0,21500777,0.175,2016-02-08,2016,CC,00:10.5,LAC,10.5,Q4,,98,0,PHI,,13310.0
92,LAC,no,away,Foul: Personal,76ers,Clippers,4,21500777,4.616666666666667,2016-02-08,2016,INC,04:37.0,LAC,37.0,Q5,home,98,0,PHI,PHI,13310.0
92,PHI,no,home,Turnover: Traveling,76ers,Clippers,4,21500777,4.516666666666667,2016-02-08,2016,CC,04:31.0,LAC,31.0,Q5,,98,0,PHI,,13310.0
92,LAC,no,away,Foul: Shooting,76ers,Clippers,2,21500777,2.3666666666666667,2016-02-08,2016,CC,02:22.0,LAC,22.0,Q5,home,98,0,PHI,PHI,13310.0
92,,no,,Instant Replay: Support Ruling,76ers,Clippers,2,21500777,2.0166666666666666,2016-02-08,2016,CC,02:01.0,LAC,1.0,Q5,,98,0,PHI,,13310.0
92,LAC,no,away,Foul: Personal,76ers,Clippers,1,21500777,1.85,2016-02-08,2016,CC,01:51.0,LAC,51.0,Q5,home,98,0,PHI,PHI,13310.0
92,LAC,no,away,Foul: Shooting,76ers,Clippers,1,21500777,1.1666666666666667,2016-02-08,2016,CC,01:10.0,LAC,10.0,Q5,home,98,0,PHI,PHI,13310.0
92,PHI,no,home,Foul: Personal,76ers,Clippers,0,21500777,0.6366666666666667,2016-02-08,2016,CC,00:38.2,LAC,38.2,Q5,away,98,0,PHI,LAC,13310.0
92,PHI,no,home,Foul: Personal,76ers,Clippers,0,21500777,0.5833333333333334,2016-02-08,2016,CC,00:35.0,LAC,35.0,Q5,away,98,0,PHI,LAC,13310.0
92,PHI,no,home,Turnover: Traveling,76ers,Clippers,0,21500777,0.5333333333333333,2016-02-08,2016,INC,00:32.0,LAC,32.0,Q5,away,98,0,PHI,LAC,13310.0
89,,no,,Instant Replay: Support Ruling,Pacers,Lakers,1,21500776,1.2,2016-02-08,2016,CC,01:12.0,LAL,12.0,Q4,,87,0,IND,,18165.0
89,LAL,no,away,Foul: Shooting,Pacers,Lakers,1,21500776,1.1833333333333331,2016-02-08,2016,CC,01:11.0,LAL,11.0,Q4,home,87,0,IND,IND,18165.0
89,,no,,Instant Replay: Overturn Ruling,Pacers,Lakers,0,21500776,0.8483333333333333,2016-02-08,2016,CC,00:50.9,LAL,50.9,Q4,,87,0,IND,,18165.0
89,LAL,no,away,Foul: Shooting,Pacers,Lakers,0,21500776,0.6383333333333333,2016-02-08,2016,CC,00:38.3,LAL,38.3,Q4,home,87,0,IND,IND,18165.0
89,LAL,no,away,Foul: Personal Take,Pacers,Lakers,0,21500776,0.3433333333333334,2016-02-08,2016,CC,00:20.6,LAL,20.6,Q4,home,87,0,IND,IND,18165.0
89,LAL,no,away,Foul: Personal Take,Pacers,Lakers,0,21500776,0.18,2016-02-08,2016,CC,00:10.8,LAL,10.8,Q4,home,87,0,IND,IND,18165.0
89,,no,,Instant Replay: Support Ruling,Pacers,Lakers,0,21500776,0.0,2016-02-08,2016,CC,00:00.0,LAL,0.0,Q4,,87,0,IND,,18165.0
110,ATL,NBATV,home,Foul: Shooting,Hawks,Magic,1,21500780,1.4,2016-02-08,2016,CC,01:24.0,ORL,24.0,Q4,away,117,0,ATL,ORL,13057.0
110,ATL,NBATV,home,Foul: Offensive,Hawks,Magic,0,21500780,0.2333333333333333,2016-02-08,2016,INC,00:14.0,ORL,14.0,Q4,away,117,0,ATL,ORL,13057.0
110,ORL,NBATV,away,Foul: Shooting,Hawks,Magic,0,21500780,0.1949999999999999,2016-02-08,2016,CC,00:11.7,ORL,11.7,Q4,home,117,0,ATL,ATL,13057.0
110,,NBATV,,Turnover: 5 Second Violation,Hawks,Magic,0,21500780,0.02,2016-02-08,2016,INC,00:01.2,ORL,1.2,Q4,,117,0,ATL,,13057.0
110,,NBATV,,Instant Replay: Support Ruling,Hawks,Magic,0,21500780,0.0,2016-02-08,2016,CC,00:00.0,ORL,0.0,Q4,,117,0,ATL,,13057.0
110,ATL,NBATV,home,Foul: Shooting,Hawks,Magic,4,21500780,4.3,2016-02-08,2016,CC,04:18.0,ORL,18.0,Q5,away,117,0,ATL,ORL,13057.0
110,ORL,NBATV,away,Foul: Shooting,Hawks,Magic,3,21500780,3.2333333333333334,2016-02-08,2016,CC,03:14.0,ORL,14.0,Q5,home,117,0,ATL,ATL,13057.0
110,,NBATV,,Instant Replay: Support Ruling,Hawks,Magic,3,21500780,3.2333333333333334,2016-02-08,2016,CC,03:14.0,ORL,14.0,Q5,,117,0,ATL,,13057.0
110,ATL,NBATV,home,Foul: Shooting,Hawks,Magic,2,21500780,2.8666666666666667,2016-02-08,2016,IC,02:52.0,ORL,52.0,Q5,away,117,0,ATL,ORL,13057.0
110,ATL,NBATV,home,Foul: Personal,Hawks,Magic,1,21500780,1.5666666666666669,2016-02-08,2016,CC,01:34.0,ORL,34.0,Q5,away,117,0,ATL,ORL,13057.0
110,ATL,NBATV,home,Foul: Personal,Hawks,Magic,1,21500780,1.5166666666666666,2016-02-08,2016,CC,01:31.0,ORL,31.0,Q5,away,117,0,ATL,ORL,13057.0
110,ORL,NBATV,away,Foul: Personal,Hawks,Magic,1,21500780,1.3833333333333333,2016-02-08,2016,CC,01:23.0,ORL,23.0,Q5,home,117,0,ATL,ATL,13057.0
110,ATL,NBATV,home,Foul: Personal,Hawks,Magic,0,21500780,0.9783333333333334,2016-02-08,2016,CC,00:58.7,ORL,58.7,Q5,away,117,0,ATL,ORL,13057.0
110,ATL,NBATV,home,Foul: Personal Take,Hawks,Magic,0,21500780,0.305,2016-02-08,2016,CC,00:18.3,ORL,18.3,Q5,away,117,0,ATL,ORL,13057.0
110,ATL,NBATV,home,Foul: Personal Take,Hawks,Magic,0,21500780,0.2383333333333333,2016-02-08,2016,CC,00:14.3,ORL,14.3,Q5,away,117,0,ATL,ORL,13057.0
106,MEM,no,home,Foul: Shooting,Grizzlies,Trail Blazers,1,21500781,1.9166666666666663,2016-02-08,2016,CC,01:55.0,POR,55.0,Q4,away,112,0,MEM,POR,15892.0
106,,no,,Instant Replay: Support Ruling,Grizzlies,Trail Blazers,1,21500781,1.9166666666666663,2016-02-08,2016,CC,01:55.0,POR,55.0,Q4,,112,0,MEM,,15892.0
106,,no,,Instant Replay: Support Ruling,Grizzlies,Trail Blazers,1,21500781,1.1666666666666667,2016-02-08,2016,CC,01:10.0,POR,10.0,Q4,,112,0,MEM,,15892.0
106,POR,no,away,Foul: Shooting,Grizzlies,Trail Blazers,0,21500781,0.1266666666666666,2016-02-08,2016,CC,00:07.6,POR,7.6,Q4,home,112,0,MEM,MEM,15892.0
106,,no,,Instant Replay: Overturn Ruling,Grizzlies,Trail Blazers,0,21500781,0.0,2016-02-08,2016,CC,00:00.0,POR,0.0,Q4,,112,0,MEM,,15892.0
106,MEM,no,home,Foul: Personal,Grizzlies,Trail Blazers,4,21500781,4.716666666666667,2016-02-08,2016,CC,04:43.0,POR,43.0,Q5,away,112,0,MEM,POR,15892.0
106,POR,no,away,Foul: Personal,Grizzlies,Trail Blazers,4,21500781,4.166666666666667,2016-02-08,2016,CC,04:10.0,POR,10.0,Q5,home,112,0,MEM,MEM,15892.0
106,POR,no,away,Foul: Personal,Grizzlies,Trail Blazers,3,21500781,3.9333333333333336,2016-02-08,2016,CC,03:56.0,POR,56.0,Q5,home,112,0,MEM,MEM,15892.0
106,POR,no,away,Foul: Personal,Grizzlies,Trail Blazers,3,21500781,3.25,2016-02-08,2016,IC,03:15.0,POR,15.0,Q5,home,112,0,MEM,MEM,15892.0
106,,no,,Turnover: 24 Second Violation,Grizzlies,Trail Blazers,2,21500781,2.45,2016-02-08,2016,CC,02:27.0,POR,27.0,Q5,,112,0,MEM,,15892.0
106,MEM,no,home,Turnover: Offensive Goaltending,Grizzlies,Trail Blazers,0,21500781,0.5216666666666667,2016-02-08,2016,CC,00:31.3,POR,31.3,Q5,,112,0,MEM,,15892.0
106,MEM,no,home,Foul: Personal,Grizzlies,Trail Blazers,0,21500781,0.1366666666666666,2016-02-08,2016,CC,00:08.2,POR,8.2,Q5,away,112,0,MEM,POR,15892.0
106,MEM,no,home,Foul: Personal Take,Grizzlies,Trail Blazers,0,21500781,0.115,2016-02-08,2016,CC,00:06.9,POR,6.9,Q5,away,112,0,MEM,POR,15892.0
106,MEM,no,home,Foul: Personal Take,Grizzlies,Trail Blazers,0,21500781,0.0533333333333333,2016-02-08,2016,CC,00:03.2,POR,3.2,Q5,away,112,0,MEM,POR,15892.0
112,BOS,no,away,Foul: Personal,Bucks,Celtics,1,21500786,1.1333333333333333,2016-02-09,2016,CC,01:08.0,BOS,8.0,Q4,home,111,0,MIL,MIL,13215.0
112,MIL,no,home,Foul: Shooting,Bucks,Celtics,0,21500786,0.9483333333333334,2016-02-09,2016,CC,00:56.9,BOS,56.9,Q4,away,111,0,MIL,BOS,13215.0
112,MIL,no,home,Foul: Personal,Bucks,Celtics,0,21500786,0.0166666666666666,2016-02-09,2016,CC,00:01.0,BOS,1.0,Q4,away,111,0,MIL,BOS,13215.0
112,BOS,no,away,Foul: Shooting,Bucks,Celtics,0,21500786,0.01,2016-02-09,2016,CC,00:00.6,BOS,0.6,Q4,home,111,0,MIL,MIL,13215.0
119,DAL,no,home,Foul: Shooting,Mavericks,Jazz,0,21500787,0.4583333333333333,2016-02-09,2016,INC,00:27.5,UTA,27.5,Q4,away,121,0,DAL,UTA,19394.0
119,UTA,no,away,Foul: Personal Take,Mavericks,Jazz,0,21500787,0.3333333333333333,2016-02-09,2016,CC,00:20.0,UTA,20.0,Q4,home,121,0,DAL,DAL,19394.0
119,UTA,no,away,Foul: Personal Take,Mavericks,Jazz,0,21500787,0.2566666666666666,2016-02-09,2016,CC,00:15.4,UTA,15.4,Q4,home,121,0,DAL,DAL,19394.0
119,UTA,no,away,Foul: Personal Take,Mavericks,Jazz,0,21500787,0.1183333333333333,2016-02-09,2016,CC,00:07.1,UTA,7.1,Q4,home,121,0,DAL,DAL,19394.0
119,,no,,Instant Replay: Support Ruling,Mavericks,Jazz,0,21500787,0.025,2016-02-09,2016,CC,00:01.5,UTA,1.5,Q4,,121,0,DAL,,19394.0
119,UTA,no,away,Foul: Defense 3 Second,Mavericks,Jazz,4,21500787,4.4,2016-02-09,2016,INC,04:24.0,UTA,24.0,Q5,,121,0,DAL,,19394.0
119,DAL,no,home,Foul: Shooting,Mavericks,Jazz,2,21500787,2.75,2016-02-09,2016,CC,02:45.0,UTA,45.0,Q5,away,121,0,DAL,UTA,19394.0
119,UTA,no,away,Foul: Shooting,Mavericks,Jazz,2,21500787,2.4,2016-02-09,2016,IC,02:24.0,UTA,24.0,Q5,home,121,0,DAL,DAL,19394.0
119,,no,,Stoppage: Out-of-Bounds,Mavericks,Jazz,1,21500787,1.2666666666666666,2016-02-09,2016,CC,01:16.0,UTA,16.0,Q5,,121,0,DAL,,19394.0
119,,no,,Instant Replay: Overturn Ruling,Mavericks,Jazz,0,21500787,0.6516666666666667,2016-02-09,2016,CC,00:39.1,UTA,39.1,Q5,,121,0,DAL,,19394.0
119,DAL,no,home,Foul: Personal Take,Mavericks,Jazz,0,21500787,0.07,2016-02-09,2016,CC,00:04.2,UTA,4.2,Q5,away,121,0,DAL,UTA,19394.0
119,,no,,Instant Replay: Support Ruling,Mavericks,Jazz,0,21500787,0.0,2016-02-09,2016,CC,00:00.0,UTA,0.0,Q5,,121,0,DAL,,19394.0
139,LAC,no,away,Foul: Personal,Celtics,Clippers,1,21500792,1.7166666666666668,2016-02-10,2016,CC,01:43.0,LAC,43.0,Q4,home,134,0,BOS,BOS,18186.0
139,BOS,no,home,Foul: Shooting,Celtics,Clippers,1,21500792,1.2666666666666666,2016-02-10,2016,CC,01:16.0,LAC,16.0,Q4,away,134,0,BOS,LAC,18186.0
139,LAC,no,away,Foul: Shooting,Celtics,Clippers,0,21500792,0.935,2016-02-10,2016,CC,00:56.1,LAC,56.1,Q4,home,134,0,BOS,BOS,18186.0
139,LAC,no,away,Foul: Shooting,Celtics,Clippers,0,21500792,0.9133333333333332,2016-02-10,2016,CC,00:54.8,LAC,54.8,Q4,home,134,0,BOS,BOS,18186.0
139,BOS,no,home,Foul: Loose Ball,Celtics,Clippers,0,21500792,0.885,2016-02-10,2016,CC,00:53.1,LAC,53.1,Q4,away,134,0,BOS,LAC,18186.0
139,BOS,no,home,Foul: Loose Ball,Celtics,Clippers,0,21500792,0.3883333333333333,2016-02-10,2016,CC,00:23.3,LAC,23.3,Q4,away,134,0,BOS,LAC,18186.0
139,BOS,no,home,Foul: Shooting,Celtics,Clippers,4,21500792,4.766666666666667,2016-02-10,2016,CC,04:46.0,LAC,46.0,Q5,away,134,0,BOS,LAC,18186.0
139,BOS,no,home,Foul: Shooting,Celtics,Clippers,4,21500792,4.15,2016-02-10,2016,CC,04:09.0,LAC,9.0,Q5,away,134,0,BOS,LAC,18186.0
139,,no,,Instant Replay: Support Ruling,Celtics,Clippers,4,21500792,4.15,2016-02-10,2016,CC,04:09.0,LAC,9.0,Q5,,134,0,BOS,,18186.0
139,LAC,no,away,Foul: Personal,Celtics,Clippers,3,21500792,3.983333333333333,2016-02-10,2016,CC,03:59.0,LAC,59.0,Q5,home,134,0,BOS,BOS,18186.0
139,LAC,no,away,Foul: Shooting,Celtics,Clippers,3,21500792,3.85,2016-02-10,2016,IC,03:51.0,LAC,51.0,Q5,home,134,0,BOS,BOS,18186.0
139,BOS,no,home,Foul: Shooting,Celtics,Clippers,3,21500792,3.616666666666666,2016-02-10,2016,CC,03:37.0,LAC,37.0,Q5,away,134,0,BOS,LAC,18186.0
139,BOS,no,home,Foul: Personal,Celtics,Clippers,3,21500792,3.05,2016-02-10,2016,IC,03:03.0,LAC,3.0,Q5,away,134,0,BOS,LAC,18186.0
139,BOS,no,home,Foul: Personal Take,Celtics,Clippers,2,21500792,2.6833333333333336,2016-02-10,2016,CC,02:41.0,LAC,41.0,Q5,away,134,0,BOS,LAC,18186.0
139,BOS,no,home,Foul: Personal,Celtics,Clippers,2,21500792,2.283333333333333,2016-02-10,2016,CC,02:17.0,LAC,17.0,Q5,away,134,0,BOS,LAC,18186.0
139,,no,,Instant Replay: Support Ruling,Celtics,Clippers,1,21500792,1.6833333333333331,2016-02-10,2016,CC,01:41.0,LAC,41.0,Q5,,134,0,BOS,,18186.0
139,LAC,no,away,Turnover: Offensive Goaltending,Celtics,Clippers,1,21500792,1.6833333333333331,2016-02-10,2016,CC,01:41.0,LAC,41.0,Q5,,134,0,BOS,,18186.0
139,LAC,no,away,Foul: Shooting,Celtics,Clippers,1,21500792,1.55,2016-02-10,2016,CC,01:33.0,LAC,33.0,Q5,home,134,0,BOS,BOS,18186.0
139,,no,,Instant Replay: Support Ruling,Celtics,Clippers,0,21500792,0.365,2016-02-10,2016,CC,00:21.9,LAC,21.9,Q5,,134,0,BOS,,18186.0
139,LAC,no,away,Foul: Personal Take,Celtics,Clippers,0,21500792,0.145,2016-02-10,2016,CC,00:08.7,LAC,8.7,Q5,home,134,0,BOS,BOS,18186.0
